scope,scope_value,field,obs_col,spatial_buffer_km,percentile,threshold,threshold_source,tp,fp,tn,fn,POD,FAR,CSI,HSS
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,84.0,62.31913848876953,percentile,135,13,305,469,0.22350993377483444,0.08783783783783784,0.2188006482982172,0.1363417288557214
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,85.0,62.5280502319336,percentile,126,13,305,478,0.20860927152317882,0.09352517985611511,0.20421393841166938,0.12459439913059285
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,86.0,62.766967391967775,percentile,119,10,308,485,0.19701986754966888,0.07751937984496124,0.19381107491856678,0.12231679596303034
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,87.0,63.016542739868164,percentile,110,10,308,494,0.18211920529801323,0.08333333333333333,0.1791530944625407,0.11076070482693161
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,88.0,63.19627029418945,percentile,102,9,309,502,0.16887417218543047,0.08108108108108109,0.16639477977161501,0.1028293299717029
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,89.0,63.292192726135255,percentile,96,6,312,508,0.15894039735099338,0.058823529411764705,0.15737704918032788,0.1019639351469351
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,90.0,63.57144279479981,percentile,87,6,312,517,0.14403973509933773,0.06451612903225806,0.14262295081967213,0.09067491372645156
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,91.0,63.68601524353027,percentile,78,5,313,526,0.1291390728476821,0.060240963855421686,0.12807881773399016,0.08171809059364156
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,92.0,64.1814584350586,percentile,71,3,315,533,0.11754966887417219,0.04054054054054054,0.11696869851729819,0.07752499421343827
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,93.0,64.27034248352051,percentile,64,1,317,540,0.10596026490066225,0.015384615384615385,0.10578512396694215,0.07337199840980276
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,94.0,64.73986053466797,percentile,56,1,317,548,0.09271523178807947,0.017543859649122806,0.09256198347107437,0.06364944708150044
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,95.0,65.11250839233398,percentile,46,1,317,558,0.076158940397351,0.02127659574468085,0.07603305785123966,0.05161138365173357
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,96.0,65.55148010253906,percentile,36,1,317,568,0.059602649006622516,0.02702702702702703,0.05950413223140496,0.039699362628270604
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,97.0,65.98705055236816,percentile,27,1,317,577,0.04470198675496689,0.03571428571428571,0.04462809917355372,0.029084681533304183
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,98.0,66.35538177490234,percentile,18,1,317,586,0.029801324503311258,0.05263157894736842,0.02975206611570248,0.018569091891617432
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,99.0,66.67031227111816,percentile,9,1,317,595,0.014900662251655629,0.1,0.01487603305785124,0.008151212574093729
by_radar,KCRI,max_reflectivity_buffer,severe_obs,2.0,100.0,71.39029693603516,percentile,0,1,317,604,0.0,1.0,0.0,-0.0021703120003162043
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,0.0,40.3101921081543,percentile,135,787,0,0,1.0,0.8535791757049892,0.14642082429501085,0.0
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,1.0,41.31021522521973,percentile,134,778,9,1,0.9925925925925926,0.8530701754385965,0.14676889375684557,0.001190386792269161
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,2.0,43.225221939086914,percentile,134,769,18,1,0.9925925925925926,0.8516057585825028,0.14823008849557523,0.004607235294282598
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,3.0,45.42565673828125,percentile,132,762,25,3,0.9777777777777777,0.8523489932885906,0.14715719063545152,0.0028670065228639527
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,4.0,46.572530059814454,percentile,132,753,34,3,0.9777777777777777,0.8508474576271187,0.14864864864864866,0.0063550442629260575
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,5.0,47.65959568023682,percentile,130,745,42,5,0.9629629629629629,0.8514285714285714,0.14772727272727273,0.004993021281494165
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,6.0,48.423064651489256,percentile,126,740,47,9,0.9333333333333333,0.8545034642032333,0.144,-0.0021419180324538313
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,7.0,49.001185989379884,percentile,125,732,55,10,0.9259259259259259,0.8541423570595099,0.14417531718569782,-0.0013026283820770043
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,8.0,49.40751342773437,percentile,125,723,64,10,0.9259259259259259,0.8525943396226415,0.1456876456876457,0.0022735123995004177
