scope,scope_value,field,obs_col,spatial_buffer_km,percentile,threshold,threshold_source,tp,fp,tn,fn,POD,FAR,CSI,HSS,objective_metric
by_date,2024-09-24,max_hsda_buffer,severe_obs,2.0,,2.0,hsda_class,44,0,1,20,0.6875,0.0,0.6875,0.06340057636887608,HSS
by_date,2024-09-24,max_hsda_buffer,sig_severe_obs,2.0,,3.0,hsda_class,6,19,31,9,0.4,0.76,0.17647058823529413,0.016216216216216217,HSS
by_date,2024-09-24,max_mesh_75_mh19_buffer,severe_obs,2.0,15.0,32.275234079640576,percentile,55,0,1,9,0.859375,0.0,0.859375,0.15827338129496402,HSS
by_date,2024-09-24,max_mesh_75_mh19_buffer,sig_severe_obs,2.0,24.0,38.81644450923205,percentile,15,34,16,0,1.0,0.6938775510204082,0.30612244897959184,0.17843866171003717,HSS
by_date,2025-03-30,max_reflectivity_buffer,severe_obs,2.0,32.0,55.73424026489258,percentile,35,8,12,9,0.7954545454545454,0.18604651162790697,0.6730769230769231,0.3901345291479821,HSS
by_date,2025-03-30,max_reflectivity_buffer,sig_severe_obs,2.0,93.0,61.09607936859131,percentile,1,4,54,5,0.16666666666666666,0.8,0.1,0.10559006211180125,HSS
by_date,2025-03-30,max_hdr_size_buffer,severe_obs,2.0,40.0,19.17446212768555,percentile,34,4,16,10,0.7727272727272727,0.10526315789473684,0.7083333333333334,0.5294117647058824,HSS
by_date,2025-03-30,max_hdr_size_buffer,sig_severe_obs,2.0,27.0,16.64911762237549,percentile,6,40,18,0,1.0,0.8695652173913043,0.13043478260869565,0.07780979827089338,HSS
by_date,2025-03-30,max_hsda_buffer,severe_obs,2.0,,2.0,hsda_class,4,2,18,40,0.09090909090909091,0.3333333333333333,0.08695652173913043,-0.005988023952095809,HSS
by_date,2025-03-30,max_hsda_buffer,sig_severe_obs,2.0,,3.0,hsda_class,0,0,58,6,0.0,,0.0,0.0,HSS
by_date,2025-03-30,max_mesh_75_mh19_buffer,severe_obs,2.0,12.0,26.266148459504883,percentile,44,12,8,0,1.0,0.21428571428571427,0.7857142857142857,0.4782608695652174,HSS
by_date,2025-03-30,max_mesh_75_mh19_buffer,sig_severe_obs,2.0,39.0,32.63598107672194,percentile,6,33,25,0,1.0,0.8461538461538461,0.15384615384615385,0.12437810945273632,HSS
by_date,2025-05-17,max_reflectivity_buffer,severe_obs,2.0,29.0,53.71542873382568,percentile,38,4,12,6,0.8636363636363636,0.09523809523809523,0.7916666666666666,0.5901639344262295,HSS
by_date,2025-05-17,max_reflectivity_buffer,sig_severe_obs,2.0,29.0,53.71542873382568,percentile,14,28,18,0,1.0,0.6666666666666666,0.3333333333333333,0.23076923076923078,HSS
by_date,2025-05-17,max_hdr_size_buffer,severe_obs,2.0,39.0,18.203202457427974,percentile,34,2,14,10,0.7727272727272727,0.05555555555555555,0.7391304347826086,0.5588235294117647,HSS
by_date,2025-05-17,max_hdr_size_buffer,sig_severe_obs,2.0,39.0,18.203202457427974,percentile,12,24,22,2,0.8571428571428571,0.6666666666666666,0.3157894736842105,0.21686746987951808,HSS
by_date,2025-05-17,max_hsda_buffer,severe_obs,2.0,,2.0,hsda_class,7,2,14,37,0.1590909090909091,0.2222222222222222,0.15217391304347827,0.020100502512562814,HSS
by_date,2025-05-17,max_hsda_buffer,sig_severe_obs,2.0,,3.0,hsda_class,0,5,41,14,0.0,1.0,0.0,-0.14,HSS
by_date,2025-05-17,max_mesh_75_mh19_buffer,severe_obs,2.0,36.0,27.50959366102124,percentile,36,2,14,8,0.8181818181818182,0.05263157894736842,0.782608695652174,0.6192893401015228,HSS
by_date,2025-05-17,max_mesh_75_mh19_buffer,sig_severe_obs,2.0,41.0,30.723869382986646,percentile,12,23,23,2,0.8571428571428571,0.6571428571428571,0.32432432432432434,0.23469387755102042,HSS
by_date,2025-05-18,max_reflectivity_buffer,severe_obs,2.0,61.0,59.60865695953369,percentile,22,2,19,19,0.5365853658536586,0.08333333333333333,0.5116279069767442,0.3685741998060136,HSS
by_date,2025-05-18,max_reflectivity_buffer,sig_severe_obs,2.0,87.0,62.63935329437256,percentile,4,4,53,1,0.8,0.5,0.4444444444444444,0.5730027548209367,HSS
by_date,2025-05-18,max_hdr_size_buffer,severe_obs,2.0,22.0,20.819148406982425,percentile,36,12,9,5,0.8780487804878049,0.25,0.6792452830188679,0.33375474083438683,HSS
by_date,2025-05-18,max_hdr_size_buffer,sig_severe_obs,2.0,82.0,28.26277725219726,percentile,4,7,50,1,0.8,0.6363636363636364,0.3333333333333333,0.4376417233560091,HSS
by_date,2025-05-18,max_hsda_buffer,severe_obs,2.0,,2.0,hsda_class,8,1,20,33,0.1951219512195122,0.1111111111111111,0.19047619047619047,0.10753598645215919,HSS
by_date,2025-05-18,max_hsda_buffer,sig_severe_obs,2.0,,3.0,hsda_class,0,0,57,5,0.0,,0.0,0.0,HSS
by_date,2025-05-18,max_mesh_75_mh19_buffer,severe_obs,2.0,61.0,35.51809492799314,percentile,21,3,18,20,0.5121951219512195,0.125,0.4772727272727273,0.3084384093113482,HSS
by_date,2025-05-18,max_mesh_75_mh19_buffer,sig_severe_obs,2.0,81.0,38.29430058465011,percentile,5,7,50,0,1.0,0.5833333333333334,0.4166666666666667,0.5353319057815846,HSS
by_date,2025-05-25,max_reflectivity_buffer,severe_obs,2.0,32.0,57.44160629272461,percentile,30,9,11,8,0.7894736842105263,0.23076923076923078,0.6382978723404256,0.34354194407456723,HSS
by_date,2025-05-25,max_reflectivity_buffer,sig_severe_obs,2.0,81.0,61.301236877441404,percentile,2,9,45,2,0.5,0.8181818181818182,0.15384615384615385,0.18414322250639387,HSS
by_date,2025-05-25,max_hdr_size_buffer,severe_obs,2.0,39.0,22.91468957901001,percentile,29,6,14,9,0.7631578947368421,0.17142857142857143,0.6590909090909091,0.44726810673443457,HSS
by_date,2025-05-25,max_hdr_size_buffer,sig_severe_obs,2.0,79.0,27.63410238265991,percentile,2,10,44,2,0.5,0.8333333333333334,0.14285714285714285,0.16346153846153846,HSS
by_date,2025-05-25,max_hsda_buffer,severe_obs,2.0,,2.0,hsda_class,12,5,15,26,0.3157894736842105,0.29411764705882354,0.27906976744186046,0.05268703898840885,HSS
by_date,2025-05-25,max_hsda_buffer,sig_severe_obs,2.0,,3.0,hsda_class,0,8,46,4,0.0,1.0,0.0,-0.10126582278481013,HSS
by_date,2025-05-25,max_mesh_75_mh19_buffer,severe_obs,2.0,30.0,31.623413150112384,percentile,32,8,12,6,0.8421052631578947,0.2,0.6956521739130435,0.4528301886792453,HSS
by_date,2025-05-25,max_mesh_75_mh19_buffer,sig_severe_obs,2.0,95.0,42.58347585743978,percentile,1,2,52,3,0.25,0.6666666666666666,0.16666666666666666,0.24083769633507854,HSS
